lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
11.437,5.222,0,eq,0.9992094,0.0007641433,2.6395634e-05
-40.671,21.21,2,co,0.47696137,8.7237617e-10,0.5230386
14.656,-7.303,0,eq,0.99605286,0.0039399327,7.095894e-06
11.827,11.837,0,eq,0.9994357,0.00052939216,3.488571e-05
16.321,7.052,0,eq,0.997783,0.002206126,1.0910403e-05
-18.539,-5.781,0,eq,0.9936219,1.023664e-06,0.0063770316
-11.959,13.864,0,eq,0.9950936,1.2967281e-06,0.0049051526
3.423,16.803,0,eq,0.99969804,4.629551e-05,0.00025571504
-48.531,22.345,2,co,0.22313887,1.0058515e-10,0.77686113
-12.689,-5.382,0,eq,0.9979546,4.107929e-06,0.0020411958
72.702,-11.296,1,ex,0.005937716,0.99406224,6.547195e-12
13.827,3.992,0,eq,0.99849415,0.0014906334,1.5260794e-05
9.34,-0.247,0,eq,0.9993005,0.0006695231,3.0036332e-05
35.185,-10.86,0,eq,0.6833972,0.3166028,9.664065e-08
-41.845,3.798,0,eq,0.6079143,2.242465e-09,0.39208567
8.897,-3.456,0,eq,0.99922085,0.0007515463,2.7623293e-05
-51.277,-7.644,2,co,0.37319744,4.462948e-10,0.62680256
24.666,8.28,0,eq,0.9855774,0.014420334,2.2612257e-06
-39.834,13.694,0,eq,0.5843321,1.8505776e-09,0.4156679
-31.184,-16.908,0,eq,0.9609689,1.1028877e-07,0.03903102
44.336,-29.553,1,ex,0.13150296,0.8684971,2.1766222e-09
18.481,29.364,0,eq,0.9991806,0.0007960303,2.3373592e-05
46.182,4.508,1,ex,0.3761095,0.62389046,1.7800936e-08
30.094,24.614,0,eq,0.98280805,0.017190086,1.8419584e-06
39.883,13.124,0,eq,0.7687876,0.23121218,1.444119e-07
-13.854,10.361,0,eq,0.99407625,1.0454683e-06,0.0059226686
-31.071,-21.561,0,eq,0.96936685,1.5383034e-07,0.030632999
-34.474,28.288,0,eq,0.6388084,2.5396325e-09,0.36119157
56.793,27.526,1,ex,0.22485147,0.7751486,5.50252e-09
48.779,5.719,1,ex,0.28556374,0.71443623,9.6109645e-09
-10.756,3.511,0,eq,0.99776673,3.547467e-06,0.0022296703
-31.346,-26.835,0,eq,0.97506917,2.0457979e-07,0.024930583
-64.972,-23.205,2,co,0.14177,3.7037214e-11,0.85823
-13.972,6.499,0,eq,0.99504685,1.3234072e-06,0.0049518994
-28.653,-5.044,0,eq,0.956344,9.081761e-08,0.043655824
-43.896,-11.119,0,eq,0.67781776,3.814459e-09,0.32218227
34.334,-23.057,0,eq,0.56264496,0.43735504,5.3788728e-08
5.995,-1.139,0,eq,0.9996309,0.00031253675,5.6535402e-05
-23.207,-19.431,0,eq,0.99221474,8.4917826e-07,0.0077844774
-8.374,-14.272,0,eq,0.9994529,2.225791e-05,0.00052485353
49.248,-21.761,1,ex,0.088884644,0.91111535,1.0029968e-09
-0.36,24.039,0,eq,0.9991654,1.0849121e-05,0.0008238214
7.668,-24.43,0,eq,0.9976083,0.002380247,1.1474534e-05
-45.878,-9.39,0,eq,0.5887282,2.0608593e-09,0.41127178
55.638,-23.494,1,ex,0.03313628,0.9668637,1.5807043e-10
-23.588,20.78,0,eq,0.9401886,5.3874054e-08,0.05981143
35.445,26.713,0,eq,0.95137614,0.048623152,7.340377e-07
1.951,8.617,0,eq,0.9997217,5.734981e-05,0.00022092648
-26.85,18.041,0,eq,0.9091361,3.048864e-08,0.09086394
-19.09,1.851,0,eq,0.9894797,5.3500577e-07,0.010519666
43.143,19.507,0,eq,0.7126677,0.2873322,1.0326959e-07
-49.687,-19.638,0,eq,0.5481904,1.6231385e-09,0.45180964
-34.045,22.262,0,eq,0.7100148,4.271281e-09,0.28998515
70.287,-8.059,1,ex,0.008757546,0.9912424,1.3249802e-11
26.109,-28.066,0,eq,0.83530056,0.16469912,2.5236798e-07
28.731,24.767,0,eq,0.98751116,0.0124864355,2.41512e-06
49.843,-12.586,1,ex,0.11928241,0.88071764,1.7259101e-09
11.138,-27.662,0,eq,0.9932461,0.00674905,4.865119e-06
14.075,5.978,0,eq,0.9986039,0.0013800019,1.614962e-05
-15.912,-8.599,0,eq,0.99672204,2.3411878e-06,0.0032756377
26.908,-25.216,0,eq,0.8356759,0.16432385,2.5078162e-07
-48.871,20.137,2,co,0.22896227,1.0815136e-10,0.7710377
-31.908,28.96,0,eq,0.7215777,4.539385e-09,0.27842224
21.184,3.361,0,eq,0.99105513,0.008941473,3.4445254e-06
55.564,27.855,1,ex,0.26828894,0.7317111,7.943798e-09
8.317,-16.371,0,eq,0.99838495,0.0015996026,1.54975e-05
30.524,-8.188,0,eq,0.8683354,0.13166428,3.060993e-07
42.592,10.33,0,eq,0.6217742,0.37822574,6.602249e-08
-22.307,12.933,0,eq,0.9668354,1.2074307e-07,0.0331645
-52.963,-6.689,2,co,0.31131083,2.6537592e-10,0.6886892
-16.6,29.901,0,eq,0.9732154,1.479644e-07,0.026784439
-39.556,20.702,0,eq,0.5240574,1.2060043e-09,0.47594258
50.988,21.793,1,ex,0.3811895,0.6188104,1.7527782e-08
-30.944,3.827,0,eq,0.90464485,3.005064e-08,0.09535509
76.98,20.806,1,ex,0.010539359,0.98946065,1.7659816e-11
35.24,18.988,0,eq,0.92661124,0.07338824,5.114759e-07
57.301,19.411,1,ex,0.15148056,0.8485195,2.5432696e-09
28.439,-25.202,0,eq,0.7874306,0.21256925,1.8178298e-07
24.071,6.362,0,eq,0.9857361,0.014261595,2.2976274e-06
35.202,-24.134,0,eq,0.50630295,0.493697,4.0250526e-08
-8.469,18.971,0,eq,0.9967788,2.1196013e-06,0.003219082
43.111,25.061,0,eq,0.77497953,0.22502026,1.4459043e-07
5.5,-18.239,0,eq,0.99905795,0.0009173437,2.4727944e-05
